# phi u uprime x y
68.9895 1.37075 -0.351008 0.723783 -0.0913694
69.0267 1.35743 -0.363884 0.733816 -0.0649778
69.0639 1.34367 -0.376242 0.743259 -0.0380451
69.101 1.32949 -0.388067 0.752095 -0.01057
69.138 1.31492 -0.399345 0.760304 0.0174483
69.1749 1.29998 -0.410064 0.767867 0.0460103
69.2117 1.28469 -0.420211 0.774763 0.0751155
69.2484 1.26909 -0.429778 0.780969 0.104763
69.285 1.2532 -0.438754 0.786464 0.134952
69.3215 1.23704 -0.447132 0.791224 0.165679
69.3578 1.22063 -0.454905 0.795223 0.196942
69.394 1.20401 -0.462069 0.798437 0.228735
69.4302 1.18721 -0.468618 0.800839 0.261054
69.4661 1.17023 -0.47455 0.802401 0.293892
69.502 1.15313 -0.479863 0.803096 0.327241
69.5377 1.1359 -0.484556 0.802894 0.361091
69.5732 1.1186 -0.48863 0.801766 0.395433
69.6086 1.10123 -0.492088 0.799681 0.430252
69.6439 1.08382 -0.49493 0.796608 0.465535
69.679 1.0664 -0.497162 0.792515 0.501266
69.714 1.04899 -0.498788 0.787369 0.537425
69.7488 1.03162 -0.499814 0.781139 0.573994
69.7834 1.0143 -0.500247 0.77379 0.610947
69.8178 0.997057 -0.500094 0.765291 0.648261
69.8521 0.979917 -0.499364 0.755606 0.685907
69.8862 0.962897 -0.498066 0.744704 0.723855
69.9202 0.946018 -0.496211 0.732552 0.762069
69.954 0.929298 -0.493808 0.719115 0.800515
69.9875 0.912756 -0.49087 0.704364 0.83915
70.0209 0.89641 -0.487407 0.688267 0.877933
70.0542 0.880275 -0.483434 0.670793 0.916816
70.0872 0.864369 -0.478962 0.651915 0.955749
70.1201 0.848706 -0.474005 0.631604 0.994677
70.1528 0.833301 -0.468577 0.609838 1.03354
70.1853 0.818167 -0.462691 0.586592 1.07228
70.2176 0.803317 -0.456363 0.561846 1.11083
70.2497 0.788762 -0.449606 0.535583 1.14913
70.2816 0.774514 -0.442435 0.507789 1.18709
70.3134 0.760583 -0.434866 0.478454 1.22464
70.3449 0.746978 -0.426912 0.447571 1.26169
70.3763 0.733708 -0.41859 0.415139 1.29818
70.4075 0.720782 -0.409914 0.38116 1.334
70.4385 0.708205 -0.400899 0.345641 1.36906
70.4694 0.695986 -0.39156 0.308598 1.40328
70.5 0.68413 -0.381912 0.270049 1.43655
70.5305 0.672641 -0.371969 0.23002 1.46877
70.5608 0.661525 -0.361747 0.188542 1.49985
70.5909 0.650786 -0.351259 0.145656 1.52969
70.6208 0.640426 -0.34052 0.101407 1.55816
70.6506 0.630449 -0.329543 0.0558481 1.58519
70.6802 0.620857 -0.318343 0.00904062 1.61065
70.7097 0.611652 -0.306932 -0.0389474 1.63445
70.7389 0.602835 -0.295324 -0.0880404 1.65649
70.768 0.594406 -0.283532 -0.138155 1.67667
70.797 0.586367 -0.271567 -0.189202 1.69489
70.8258 0.578718 -0.259442 -0.241082 1.71106
70.8545 0.571458 -0.247169 -0.293691 1.72509
70.883 0.564587 -0.234758 -0.34692 1.7369
70.9113 0.558103 -0.222222 -0.400651 1.74642
70.9396 0.552006 -0.20957 -0.454761 1.75357
70.9677 0.546295 -0.196812 -0.509123 1.75829
70.9957 0.540967 -0.183959 -0.563606 1.76053
71.0235 0.536022 -0.17102 -0.618075 1.76024
71.0513 0.531457 -0.158003 -0.67239 1.75738
71.0789 0.527271 -0.144917 -0.726413 1.75193
71.1064 0.523461 -0.131771 -0.780002 1.74387
71.1339 0.520026 -0.118572 -0.833015 1.73319
71.1612 0.516964 -0.105328 -0.88531 1.71989
71.1885 0.514272 -0.0920459 -0.936747 1.70399
71.2157 0.51195 -0.0787323 -0.987188 1.6855
71.2428 0.509995 -0.0653939 -1.0365 1.66446
71.2699 0.508405 -0.052037 -1.08454 1.64091
71.2969 0.50718 -0.0386675 -1.1312 1.61491
71.3239 0.506317 -0.0252913 -1.17634 1.58651
71.3508 0.505816 -0.011914 -1.21986 1.55579
71.3777 0.505675 0.00145887 -1.26163 1.52283
71.4046 0.505894 0.014822 -1.30156 1.48771
71.4315 0.506472 0.02817 -1.33956 1.45052
71.4584 0.507409 0.0414976 -1.37552 1.41138
71.4853 0.508704 0.0547994 -1.40938 1.37038
71.5122 0.510357 0.0680701 -1.44106 1.32765
71.5391 0.512369 0.0813042 -1.47049 1.2833
71.5661 0.51474 0.094496 -1.49763 1.23745
71.5931 0.51747 0.10764 -1.52243 1.19024
71.6201 0.52056 0.12073 -1.54485 1.1418
71.6473 0.524011 0.133759 -1.56486 1.09226
71.6744 0.527824 0.146722 -1.58246 1.04175
71.7017 0.531998 0.159612 -1.59762 0.990408
71.729 0.536537 0.172421 -1.61035 0.938375
71.7564 0.541439 0.185142 -1.62066 0.885784
71.7839 0.546707 0.197768 -1.62857 0.83277
71.8116 0.55234 0.210291 -1.63409 0.779465
71.8393 0.558341 0.222701 -1.63728 0.725999
71.8671 0.56471 0.234991 -1.63816 0.6725
71.895 0.571446 0.247151 -1.63678 0.619089
71.9231 0.578551 0.259172 -1.6332 0.565886
71.9513 0.586025 0.271044 -1.62747 0.513006
71.9796 0.593868 0.282757 -1.61967 0.460556
72.008 0.602079 0.2943 -1.60986 0.40864
72.0366 0.610659 0.305662 -1.59811 0.357356
72.0654 0.619605 0.316833 -1.5845 0.306795
72.0943 0.628917 0.327801 -1.56912 0.257043
72.1233 0.638593 0.338554 -1.55204 0.208178
72.1525 0.648631 0.34908 -1.53336 0.160272
72.1818 0.659028 0.359367 -1.51314 0.113392
72.2113 0.669783 0.369402 -1.49149 0.0675969
72.241 0.68089 0.379173 -1.46849 0.0229401
72.2708 0.692347 0.388665 -1.44422 -0.0205316
72.3008 0.704149 0.397867 -1.41877 -0.0627771
72.331 0.716291 0.406765 -1.39222 -0.103761
72.3614 0.728767 0.415345 -1.36466 -0.143455
72.3919 0.741572 0.423594 -1.33617 -0.181834
72.4226 0.754697 0.431499 -1.30683 -0.218879
72.4534 0.768137 0.439044 -1.27672 -0.254576
72.4845 0.781883 0.446218 -1.2459 -0.288914
72.5157 0.795925 0.453005 -1.21447 -0.32189
72.5471 0.810255 0.459393 -1.18247 -0.3535
72.5787 0.824863 0.465368 -1.14998 -0.383747
72.6105 0.839737 0.470917 -1.11707 -0.412636
72.6424 0.854866 0.476025 -1.0838 -0.440174
72.6745 0.870238 0.480681 -1.05021 -0.466374
72.7069 0.88584 0.484872 -1.01638 -0.491248
72.7393 0.901657 0.488584 -0.982346 -0.514812
72.772 0.917675 0.491807 -0.948162 -0.537082
72.8049 0.93388 0.494527 -0.913873 -0.558078
72.8379 0.950254 0.496735 -0.879524 -0.577821
72.8711 0.966782 0.498418 -0.845156 -0.596332
72.9045 0.983445 0.499566 -0.810806 -0.613633
72.938 1.00023 0.500171 -0.77651 -0.629748
72.9718 1.0171 0.500222 -0.742301 -0.644701
73.0057 1.03406 0.499711 -0.708211 -0.658516
73.0398 1.05108 0.49863 -0.674266 -0.671219
73.074 1.06813 0.496973 -0.640495 -0.682835
73.1084 1.0852 0.494733 -0.60692 -0.693388
73.143 1.10227 0.491904 -0.573565 -0.702904
73.1778 1.1193 0.488483 -0.54045 -0.711408
73.2127 1.13629 0.484466 -0.507594 -0.718925
73.2477 1.1532 0.479849 -0.475013 -0.72548
73.2829 1.17001 0.474632 -0.442724 -0.731096
73.3183 1.18669 0.468815 -0.41074 -0.735798
73.3538 1.20323 0.462397 -0.379075 -0.739609
73.3895 1.2196 0.45538 -0.347739 -0.742551
73.4253 1.23577 0.447767 -0.316743 -0.744648
73.4612 1.25171 0.439563 -0.286097 -0.74592
73.4972 1.26741 0.430771 -0.255809 -0.74639
73.5334 1.28284 0.4214 -0.225885 -0.746076
73.5698 1.29797 0.411455 -0.196333 -0.745
73.6062 1.31277 0.400947 -0.167157 -0.743181
73.6427 1.32723 0.389884 -0.138364 -0.740636
73.6794 1.34131 0.378278 -0.109957 -0.737384
73.7162 1.355 0.366141 -0.0819395 -0.733442
73.753 1.36828 0.353486 -0.0543152 -0.728826
73.79 1.3811 0.340329 -0.0270865 -0.723551
73.8271 1.39347 0.326684 -0.000255631 -0.717633
73.8642 1.40535 0.312569 0.0261756 -0.711086
73.9015 1.41672 0.298001 0.0522056 -0.703923
73.9388 1.42756 0.282999 0.0778333 -0.696158
73.9762 1.43786 0.267583 0.103058 -0.687801
74.0136 1.44759 0.251773 0.127878 -0.678865
74.0511 1.45674 0.235592 0.152294 -0.66936
74.0887 1.46528 0.219062 0.176304 -0.659296
74.1264 1.47321 0.202205 0.199908 -0.648683
74.1641 1.48052 0.185046 0.223107 -0.637529
74.2018 1.48717 0.16761 0.245898 -0.625842
74.2396 1.49317 0.149921 0.268283 -0.61363
74.2774 1.49851 0.132005 0.29026 -0.600898
74.3153 1.50317 0.113889 0.311828 -0.587655
74.3532 1.50714 0.0955998 0.332987 -0.573904
74.3911 1.51041 0.0771638 0.353736 -0.55965
74.429 1.51299 0.0586088 0.374073 -0.544899
74.467 1.51486 0.0399624 0.393997 -0.529654
74.505 1.51602 0.0212525 0.413506 -0.513918
74.543 1.51648 0.00250722 0.432597 -0.497694
74.581 1.51621 -0.0162454 0.451269 -0.480984
74.619 1.51524 -0.0349773 0.469519 -0.463789
74.657 1.51356 -0.0536602 0.487342 -0.446112
74.695 1.51116 -0.0722661 0.504735 -0.427954
74.733 1.50807 -0.0907672 0.521695 -0.409314
74.7709 1.50427 -0.109136 0.538215 -0.390192
74.8089 1.49978 -0.127344 0.554292 -0.37059
74.8468 1.4946 -0.145366 0.569918 -0.350505
74.8848 1.48875 -0.163174 0.585088 -0.329937
74.9227 1.48223 -0.180742 0.599794 -0.308886
74.9605 1.47506 -0.198044 0.614029 -0.287349
74.9984 1.46724 -0.215055 0.627785 -0.265326
75.0361 1.4588 -0.23175 0.641051 -0.242815
75.0739 1.44974 -0.248106 0.653819 -0.219814
75.1116 1.44008 -0.264099 0.666078 -0.196321
75.1493 1.42984 -0.279706 0.677816 -0.172334
75.1868 1.41903 -0.294905 0.689022 -0.147852
75.2244 1.40768 -0.309677 0.699682 -0.122873
75.2619 1.3958 -0.324 0.709783 -0.0973951
75.2993 1.38342 -0.337856 0.719309 -0.0714173
75.3366 1.37055 -0.351226 0.728247 -0.0449383
75.3738 1.35722 -0.364094 0.736579 -0.0179571
75.411 1.34346 -0.376444 0.744288 0.00952672
75.4481 1.32927 -0.388261 0.751356 0.0375134
75.4851 1.31469 -0.39953 0.757765 0.0660025
75.522 1.29975 -0.41024 0.763493 0.0949932
75.5588 1.28446 -0.420378 0.768521 0.124484
75.5955 1.26885 -0.429936 0.772827 0.154472
75.6321 1.25295 -0.438903 0.776388 0.184956
75.6686 1.23679 -0.447271 0.77918 0.21593
75.7049 1.22038 -0.455035 0.78118 0.24739
75.7412 1.20376 -0.462189 0.782362 0.27933
75.7773 1.18695 -0.468729 0.782699 0.311742
75.8132 1.16997 -0.474651 0.782166 0.34462
75.8491 1.15286 -0.479955 0.780734 0.377952
75.8848 1.13564 -0.484638 0.778375 0.411728
75.9203 1.11833 -0.488703 0.77506 0.445935
75.9557 1.10096 -0.492151 0.77076 0.480559
75.991 1.08355 -0.494984 0.765443 0.515582
76.0261 1.06613 -0.497206 0.75908 0.550987
76.061 1.04872 -0.498823 0.751639 0.586754
76.0958 1.03135 -0.49984 0.743089 0.622859
76.1305 1.01403 -0.500263 0.733398 0.659277
76.1649 0.996791 -0.500102 0.722535 0.695982
76.1992 0.979652 -0.499363 0.710469 0.732943
76.2333 0.962635 -0.498056 0.697168 0.770127
76.2672 0.945758 -0.496192 0.6826 0.807498
76.301 0.92904 -0.493781 0.666738 0.845017
76.3346 0.912501 -0.490835 0.64955 0.882643
76.368 0.896157 -0.487365 0.631009 0.920329
76.4012 0.880026 -0.483383 0.611088 0.958027
76.4343 0.864124 -0.478904 0.589761 0.995686
76.4671 0.848464 -0.47394 0.567006 1.03325
76.4998 0.833063 -0.468504 0.542801 1.07065
76.5323 0.817933 -0.462612 0.517127 1.10784
76.5646 0.803087 -0.456277 0.489968 1.14475
76.5967 0.788537 -0.449513 0.461311 1.18129
76.6287 0.774293 -0.442336 0.431147 1.21741
76.6604 0.760367 -0.434761 0.399471 1.25302
76.692 0.746767 -0.426802 0.366282 1.28804
76.7233 0.733502 -0.418474 0.331582 1.32238
76.7545 0.720581 -0.409792 0.295381 1.35597
76.7855 0.70801 -0.400772 0.257693 1.3887
76.8164 0.695796 -0.391428 0.218536 1.42049
76.847 0.683945 -0.381776 0.177936 1.45124
76.8775 0.672462 -0.371829 0.135927 1.48085
76.9078 0.661351 -0.361602 0.0925448 1.50922
76.9379 0.650617 -0.351111 0.0478366 1.53626
76.9678 0.640263 -0.340368 0.00185477 1.56186
76.9976 0.630292 -0.329388 -0.0453409 1.58592
77.0272 0.620706 -0.318184 -0.0936831 1.60834
77.0566 0.611506 -0.30677 -0.143097 1.62903
77.0859 0.602695 -0.295159 -0.193501 1.64789
77.115 0.594272 -0.283364 -0.244806 1.66483
77.144 0.586239 -0.271396 -0.296914 1.67975
77.1728 0.578595 -0.259269 -0.349724 1.69257
77.2014 0.571341 -0.246994 -0.403124 1.70321
77.2299 0.564475 -0.234581 -0.457 1.7116
77.2583 0.557997 -0.222043 -0.51123 1.71766
77.2865 0.551906 -0.209389 -0.565687 1.72133
77.3146 0.5462 -0.19663 -0.62024 1.72257
77.3426 0.540878 -0.183776 -0.674755 1.72132
77.3705 0.535938 -0.170835 -0.729092 1.71754
77.3982 0.531379 -0.157817 -0.783113 1.71122
77.4258 0.527198 -0.14473 -0.836675 1.70232
77.4534 0.523394 -0.131583 -0.889637 1.69085
77.4808 0.519964 -0.118384 -0.941856 1.67679
77.5081 0.516908 -0.105139 -0.99319 1.66017
77.5354 0.514222 -0.091856 -1.0435 1.64101
77.5626 0.511905 -0.078542 -1.09265 1.61933
77.5897 0.509955 -0.0652032 -1.14051 1.59518
77.6168 0.50837 -0.051846 -1.18695 1.5686
77.6438 0.50715 -0.0384764 -1.23185 1.53966
77.6708 0.506293 -0.0251001 -1.27508 1.50843
77.6977 0.505796 -0.0117228 -1.31653 1.47499
77.7246 0.505661 0.00165005 -1.35611 1.43941
77.7515 0.505885 0.015013 -1.39371 1.40181
77.7784 0.506468 0.0283608 -1.42924 1.36226
77.8053 0.50741 0.0416881 -1.46262 1.32089
77.8322 0.50871 0.0549896 -1.49378 1.27781
77.8591 0.510369 0.0682598 -1.52266 1.23314
77.886 0.512386 0.0814934 -1.5492 1.18699
77.913 0.514762 0.0946846 -1.57334 1.1395
77.94 0.517497 0.107828 -1.59507 1.0908
77.9671 0.520592 0.120917 -1.61434 1.04102
77.9942 0.524048 0.133946 -1.63114 0.990298
78.0214 0.527866 0.146908 -1.64546 0.938765
78.0486 0.532045 0.159796 -1.65731 0.88656
78.0759 0.536589 0.172604 -1.66669 0.833818
78.1034 0.541496 0.185324 -1.67361 0.780675
78.1309 0.546769 0.197949 -1.67811 0.727263
78.1585 0.552408 0.21047 -1.68022 0.673714
78.1862 0.558414 0.222879 -1.67998 0.620154
78.214 0.564787 0.235167 -1.67744 0.566708
78.242 0.571529 0.247325 -1.67265 0.513496
78.27 0.578639 0.259344 -1.66567 0.460632
78.2982 0.586118 0.271214 -1.65658 0.408227
78.3265 0.593966 0.282925 -1.64544 0.356384
78.355 0.602183 0.294466 -1.63234 0.305204
78.3836 0.610767 0.305826 -1.61734 0.254777
78.4123 0.619718 0.316994 -1.60054 0.205191
78.4412 0.629035 0.327959 -1.58201 0.156526
78.4702 0.638716 0.338709 -1.56185 0.108854
78.4994 0.648759 0.349232 -1.54015 0.0622429
78.5288 0.659162 0.359516 -1.51699 0.0167525
78.5583 0.669921 0.369548 -1.49246 -0.0275633
78.588 0.681034 0.379314 -1.46666 -0.0706569
78.6178 0.692496 0.388803 -1.43966 -0.112487
78.6478 0.704302 0.398001 -1.41158 -0.153018
78.678 0.716449 0.406895 -1.38247 -0.192221
78.7083 0.728929 0.415471 -1.35245 -0.230071
78.7388 0.741738 0.423715 -1.32157 -0.266551
78.7695 0.754868 0.431615 -1.28993 -0.301644
78.8004 0.768312 0.439156 -1.25761 -0.335343
78.8315 0.782062 0.446324 -1.22468 -0.367643
78.8627 0.796109 0.453107 -1.19121 -0.398543
78.8941 0.810443 0.459489 -1.15727 -0.428044
78.9257 0.825054 0.465459 -1.12293 -0.456155
78.9574 0.839932 0.471001 -1.08825 -0.482883
78.9894 0.855065 0.476104 -1.05329 -0.508241
79.0215 0.87044 0.480754 -1.01812 -0.532243
79.0538 0.886044 0.484938 -0.982773 -0.554907
79.0863 0.901865 0.488645 -0.947314 -0.57625
79.119 0.917886 0.49186 -0.911788 -0.596294
79.1518 0.934093 0.494574 -0.876239 -0.61506
79.1849 0.950469 0.496775 -0.84071 -0.632571
79.2181 0.966999 0.498451 -0.805239 -0.648852
79.2515 0.983664 0.499592 -0.769864 -0.663927
79.285 1.00045 0.50019 -0.734619 -0.677823
79.3188 1.01733 0.500233 -0.699535 -0.690564
79.3527 1.03428 0.499715 -0.664641 -0.702179
79.3868 1.0513 0.498627 -0.629964 -0.712692
79.421 1.06836 0.496962 -0.595528 -0.722132
79.4554 1.08543 0.494714 -0.561357 -0.730524
79.49 1.10249 0.491878 -0.527471 -0.737896
79.5247 1.11953 0.488449 -0.493888 -0.744273
79.5597 1.13651 0.484424 -0.460626 -0.749682
79.5947 1.15342 0.479799 -0.427701 -0.754148
79.6299 1.17023 0.474575 -0.395126 -0.757697
79.6653 1.18691 0.468749 -0.362914 -0.760352
79.7008 1.20345 0.462323 -0.331077 -0.762139
79.7365 1.21982 0.455299 -0.299623 -0.763081
79.7723 1.23598 0.447678 -0.268563 -0.7632
79.8082 1.25192 0.439466 -0.237903 -0.762519
79.8443 1.26762 0.430667 -0.207651 -0.76106
79.8804 1.28304 0.421288 -0.177814 -0.758843
79.9168 1.29817 0.411336 -0.148395 -0.755889
79.9532 1.31297 0.40082 -0.119399 -0.752217
79.9897 1.32742 0.38975 -0.0908308 -0.747845
80.0264 1.3415 0.378137 -0.0626927 -0.742792
80.0632 1.35519 0.365993 -0.0349874 -0.737076
80.1001 1.36845 0.353332 -0.007717 -0.730712
80.137 1.38128 0.340168 0.0191169 -0.723716
80.1741 1.39363 0.326517 0.045513 -0.716103
80.2112 1.40551 0.312396 0.0714705 -0.707888
80.2485 1.41687 0.297822 0.0969886 -0.699085
80.2858 1.42771 0.282814 0.122067 -0.689705
80.3232 1.438 0.267393 0.146706 -0.679761
80.3606 1.44772 0.251579 0.170904 -0.669264
80.3982 1.45686 0.235393 0.194663 -0.658226
80.4357 1.4654 0.218858 0.217981 -0.646656
80.4734 1.47332 0.201997 0.24086 -0.634563
80.5111 1.48062 0.184834 0.2633 -0.621957
80.5488 1.48727 0.167394 0.2853 -0.608844
80.5866 1.49326 0.149702 0.30686 -0.595233
80.6244 1.49859 0.131783 0.327981 -0.58113
80.6623 1.50323 0.113665 0.348661 -0.566542
80.7002 1.5072 0.095373 0.368901 -0.551473
80.7381 1.51046 0.0769351 0.3887 -0.535929
80.776 1.51303 0.0583786 0.408056 -0.519915
80.814 1.5149 0.039731 0.426969 -0.503433
80.852 1.51605 0.0210202 0.445436 -0.486488
80.89 1.51649 0.00227436 0.463457 -0.469082
80.928 1.51622 -0.0164785 0.481027 -0.451218
80.966 1.51524 -0.0352101 0.498145 -0.432898
81.004 1.51355 -0.0538925 0.514807 -0.414123
81.042 1.51114 -0.0724975 0.53101 -0.394895
81.08 1.50804 -0.0909974 0.546749 -0.375213
81.1179 1.50423 -0.109364 0.56202 -0.355079
81.1559 1.49973 -0.127571 0.576816 -0.334493
81.1938 1.49455 -0.145591 0.591134 -0.313454
81.2318 1.48869 -0.163396 0.604965 -0.291962
81.2697 1.48216 -0.180961 0.618302 -0.270017
81.3075 1.47498 -0.19826 0.631139 -0.247617
81.3454 1.46716 -0.215268 0.643466 -0.224763
81.3831 1.4587 -0.231959 0.655274 -0.201451
81.4209 1.44963 -0.248311 0.666553 -0.177683
81.4586 1.43997 -0.264299 0.677293 -0.153456
81.4962 1.42972 -0.279901 0.687482 -0.128769
81.5338 1.41891 -0.295096 0.697108 -0.103622
81.5714 1.40755 -0.309862 0.706158 -0.078013
81.6089 1.39567 -0.32418 0.714618 -0.0519419
81.6463 1.38328 -0.33803 0.722474 -0.0254081
81.6836 1.37041 -0.351395 0.729709 0.00158862
81.7208 1.35707 -0.364257 0.736308 0.0290481
81.758 1.3433 -0.376601 0.742254 0.0569699
81.7951 1.32911 -0.388411 0.747528 0.0853528
81.8321 1.31452 -0.399674 0.752111 0.114195
81.869 1.29957 -0.410377 0.755984 0.143495
81.9058 1.28428 -0.420509 0.759126 0.17325
81.9425 1.26867 -0.430059 0.761516 0.203456
81.9791 1.25277 -0.439019 0.76313 0.234108
82.0155 1.2366 -0.447381 0.763946 0.265201
82.0519 1.22019 -0.455138 0.763941 0.296729
82.0881 1.20357 -0.462284 0.763088 0.328684
82.1242 1.18675 -0.468817 0.761362 0.361058
82.1602 1.16978 -0.474732 0.758738 0.39384
82.196 1.15266 -0.480028 0.755188 0.427019
82.2317 1.13544 -0.484704 0.750684 0.460582
82.2673 1.11813 -0.488762 0.745199 0.494514
82.3027 1.10076 -0.492202 0.738703 0.528799
82.3379 1.08335 -0.495028 0.731168 0.563419
82.373 1.06593 -0.497243 0.722564 0.598354
82.408 1.04852 -0.498853 0.71286 0.63358
82.4428 1.03114 -0.499863 0.702029 0.669074
82.4774 1.01383 -0.500279 0.690039 0.704809
82.5118 0.996589 -0.500111 0.67686 0.740754
82.5461 0.979452 -0.499365 0.662464 0.776879
82.5802 0.962435 -0.498052 0.646821 0.813147
82.6142 0.94556 -0.496182 0.629902 0.849522
82.6479 0.928844 -0.493765 0.611681 0.885962
82.6815 0.912307 -0.490812 0.592131 0.922423
82.7149 0.895966 -0.487336 0.571226 0.95886
82.7482 0.879837 -0.483349 0.548942 0.99522
82.7812 0.863937 -0.478863 0.525259 1.03145
82.814 0.84828 -0.473894 0.500155 1.06749
82.8467 0.832882 -0.468453 0.473614 1.10329
82.8792 0.817755 -0.462555 0.445621 1.13878
82.9115 0.802912 -0.456215 0.416163 1.17388
82.9436 0.788365 -0.449446 0.385234 1.20853
82.9756 0.774125 -0.442265 0.352828 1.24266
83.0073 0.760202 -0.434685 0.318945 1.27619
83.0389 0.746606 -0.426721 0.283588 1.30903
83.0702 0.733345 -0.418389 0.246768 1.3411
83.1014 0.720427 -0.409704 0.208497 1.37232
83.1324 0.70786 -0.40068 0.168796 1.40259
83.1633 0.69565 -0.391332 0.12769 1.43182
83.1939 0.683803 -0.381676 0.0852101 1.45992
83.2244 0.672324 -0.371726 0.0413953 1.4868
83.2547 0.661218 -0.361496 -0.00370986 1.51236
83.2848 0.650488 -0.351001 -0.0500535 1.53649
83.3147 0.640138 -0.340256 -0.0975766 1.55911
83.3445 0.630171 -0.329273 -0.146213 1.58012
83.3741 0.620589 -0.318067 -0.195889 1.59942
83.4035 0.611394 -0.306651 -0.246524 1.61692
83.4328 0.602587 -0.295037 -0.29803 1.63253
83.4619 0.594168 -0.28324 -0.350312 1.64616
83.4908 0.586139 -0.271271 -0.403268 1.65773
83.5196 0.5785 -0.259142 -0.456789 1.66716
83.5483 0.57125 -0.246865 -0.510761 1.67438
83.5768 0.564389 -0.234451 -0.565063 1.67931
83.6052 0.557915 -0.221911 -0.61957 1.6819
83.6334 0.551828 -0.209256 -0.674151 1.68209
83.6615 0.546126 -0.196496 -0.728672 1.67985
83.6895 0.540808 -0.18364 -0.782995 1.67512
83.7173 0.535873 -0.170698 -0.836981 1.66789
83.745 0.531317 -0.157679 -0.890487 1.65813
83.7727 0.527141 -0.144592 -0.943372 1.64583
83.8002 0.523341 -0.131444 -0.995492 1.631
83.8276 0.519915 -0.118244 -1.04671 1.61364
83.855 0.516862 -0.104999 -1.09687 1.59378
83.8822 0.51418 -0.0917156 -1.14586 1.57144
83.9094 0.511867 -0.0784012 -1.19352 1.54667
83.9366 0.509921 -0.0650622 -1.23974 1.51951
83.9636 0.508341 -0.0517048 -1.28439 1.49002
83.9906 0.507124 -0.038335 -1.32734 1.45827
84.0176 0.506271 -0.0249586 -1.36849 1.42435
84.0445 0.505778 -0.0115813 -1.40772 1.38832
84.0715 0.505647 0.00179153 -1.44495 1.35029
84.0983 0.505875 0.0151544 -1.48007 1.31036
84.1252 0.506461 0.0285021 -1.513 1.26863
84.1521 0.507407 0.0418292 -1.54367 1.22521
84.179 0.508711 0.0551304 -1.57202 1.18023
84.2059 0.510373 0.0684003 -1.59798 1.1338
84.2328 0.512394 0.0816335 -1.62152 1.08605
84.2598 0.514774 0.0948243 -1.64258 1.03712
84.2868 0.517513 0.107967 -1.66115 0.98713
84.3139 0.520612 0.121056 -1.67721 0.93622
84.341 0.524071 0.134084 -1.69074 0.884526
84.3682 0.527893 0.147045 -1.70175 0.832183
84.3954 0.532076 0.159933 -1.71024 0.779327
84.4228 0.536623 0.17274 -1.71623 0.726094
84.4502 0.541535 0.185459 -1.71975 0.672617
84.4777 0.546811 0.198083 -1.72083 0.619027
84.5053 0.552454 0.210603 -1.71952 0.565452
84.533 0.558463 0.223011 -1.71586 0.512017
84.5608 0.564841 0.235298 -1.70992 0.458842
84.5888 0.571586 0.247455 -1.70175 0.406044
84.6168 0.5787 0.259472 -1.69142 0.353732
84.645 0.586183 0.271341 -1.679 0.302014
84.6733 0.594035 0.28305 -1.66459 0.250988
84.7018 0.602255 0.294589 -1.64825 0.200748
84.7304 0.610843 0.305947 -1.63007 0.151382
84.7591 0.619798 0.317114 -1.61014 0.102969
84.788 0.629119 0.328077 -1.58855 0.055585
84.8171 0.638803 0.338825 -1.5654 0.00929663
84.8463 0.64885 0.349346 -1.54077 -0.0358349
84.8756 0.659256 0.359627 -1.51476 -0.0797551
84.9051 0.670019 0.369656 -1.48747 -0.122416
84.9348 0.681135 0.37942 -1.45897 -0.163776
84.9646 0.6926 0.388906 -1.42938 -0.2038
84.9946 0.704411 0.398102 -1.39877 -0.242457
85.0248 0.716561 0.406992 -1.36723 -0.279725
85.0552 0.729045 0.415565 -1.33486 -0.315584
85.0857 0.741857 0.423806 -1.30173 -0.35002
85.1164 0.75499 0.431703 -1.26793 -0.383026
85.1472 0.768437 0.43924 -1.23353 -0.414597
85.1783 0.78219 0.446405 -1.19862 -0.444732
85.2095 0.796239 0.453183 -1.16325 -0.473436
85.2409 0.810576 0.459562 -1.12751 -0.500715
85.2725 0.82519 0.465528 -1.09145 -0.526581
85.3043 0.840071 0.471066 -1.05515 -0.551046
85.3362 0.855206 0.476165 -1.01866 -0.574126
85.3684 0.870584 0.48081 -0.98203 -0.595839
85.4007 0.886191 0.48499 -0.945322 -0.616206
85.4332 0.902013 0.488692 -0.908583 -0.635249
85.4658 0.918036 0.491903 -0.871859 -0.65299
85.4987 0.934245 0.494612 -0.835194 -0.669455
85.5317 0.950623 0.496808 -0.798629 -0.68467
85.5649 0.967155 0.498479 -0.7622 -0.69866
85.5983 0.983821 0.499615 -0.725944 -0.711454
85.6319 1.0006 0.500207 -0.689892 -0.723078
85.6656 1.01749 0.500246 -0.654074 -0.733562
85.6995 1.03444 0.499722 -0.618518 -0.742933
85.7336 1.05146 0.498629 -0.583248 -0.751219
85.7679 1.06852 0.496958 -0.548287 -0.758449
85.8023 1.08559 0.494705 -0.513657 -0.764651
85.8369 1.10265 0.491863 -0.479375 -0.769853
85.8716 1.11969 0.488429 -0.44546 -0.774082
85.9065 1.13667 0.484398 -0.411927 -0.777365
85.9416 1.15358 0.479768 -0.378789 -0.779729
85.9768 1.17039 0.474538 -0.346059 -0.7812
86.0122 1.18707 0.468706 -0.313748 -0.781802
86.0477 1.20361 0.462275 -0.281866 -0.781562
